name,lat,lon
HERMANN AREA DISTRICT HOSPITAL,38.693076,-91.449458856549
PARKLAND HEALTH CENTER - BONNE TERRE,37.91173235,-90.5329524672214
MERCY HOSPITAL AURORA,36.96982925,-93.7099080509546
MERCY HOSPITAL CASSVILLE,36.6745545,-93.8720570262262
SALEM MEMORIAL DISTRICT HOSPITAL,37.6598285,-91.569934
MERCY HOSPITAL LINCOLN,38.9832196,-90.9638468261649
LAFAYETTE REGIONAL HEALTH CENTER,39.1898379,-93.8771647994155
HEDRICK MEDICAL CENTER,39.81722025,-93.550851513427
EXCELSIOR SPRINGS HOSPITAL,39.36284445,-94.2377751277664
CEDAR COUNTY MEMORIAL HOSPITAL,37.86012515,-94.017236123092
CASS REGIONAL MEDICAL CENTER,38.66474515,-94.3765823293236
BARTON COUNTY MEMORIAL HOSPITAL,37.5057326,-94.3011009212292
RAY COUNTY MEMORIAL HOSPITAL,39.26396135,-93.9577105975487
NORTHWEST MEDICAL CENTER,26.26305035,-80.2028646408681
COX MONETT HOSPITAL,36.926972,-93.9309879052207
STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,37.9687003,-90.0542185
FREEMAN NEOSHO HOSPITAL,36.8665384,-94.3693323217909
CARROLL COUNTY MEMORIAL HOSPITAL,39.3765782,-93.4925000101448
PIKE COUNTY MEMORIAL HOSPITAL,39.43978885,-91.0651491368695
I-70 COMMUNITY HOSPITAL,38.9783712,-93.4166049075913
MERCY ST FRANCIS HOSPITAL,37.0025773,-91.7028684865609
IRON COUNTY HOSPITAL,37.62263405,-90.6448769034705
MISSOURI BAPTIST SULLIVAN HOSPITAL,38.1962343,-91.171504075467
MERCY HOSPITAL CARTHAGE,37.1360839,-94.3208483790453
ST LOUIS CHILDRENS HOSPITAL,,
CHILDRENS MERCY HOSPITAL,,
RANKEN JORDAN A PEDIATRIC REHAB,,
SHRINERS HOSPITALS FOR CHILDREN,45.50113735,-122.684383304988
ST PETER'S HOSPITAL,51.3766205,-0.52695875383878
BILLINGS CLINIC HOSPITAL,45.7896334,-108.512712207266
BENEFIS HOSPITALS INC,,
ST PATRICK HOSPITAL,46.87514785,-114.000265396966
ST JAMES HEALTHCARE,46.0086447,-112.544906892079
COMMUNITY MEDICAL CENTER,46.8469869,-114.047824317939
NORTHERN MONTANA HOSPITAL,48.5386253,-109.685777893247
ST VINCENT HEALTHCARE,45.79335915,-108.518565134595
KALISPELL REGIONAL MEDICAL CENTER,48.2146042,-114.3233174
BOZEMAN HEALTH DEACONESS HOSPITAL,,
P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,,
GREAT FALLS CLINIC HOSPITAL,47.48820545,-111.254591108152
THE HEALTHCENTER,,
BIG SKY MEDICAL CENTER,45.26044205,-111.300953517596
POPLAR COMMUNITY HOSPITAL,48.1154531,-105.192526505733
FALLON MEDICAL COMPLEX HOSPITAL,46.3658101,-104.280665124473
DAHL MEMORIAL HEALTHCARE ASSOC,,
GRANITE COUNTY MEDICAL CENTER,46.3300549,-113.294284405273
MISSOURI RIVER MEDICAL CENTER,47.8204072,-110.67198180915
MCCONE COUNTY HEALTH CENTER,47.4186841,-105.580794445193
MOUNTAINVIEW MEDICAL CENTER,46.54714765,-110.904227000647
BENEFIS TETON MEDICAL CENTER,47.8143375,-112.192760003756
ROOSEVELT MEDICAL CENTER,48.1514602,-104.514647162908
PRAIRIE COMMUNITY HOSPITAL,46.79091675,-105.315529191312
GARFIELD COUNTY HEALTH CENTER,47.31887855,-106.911255098997
BIG SANDY MEDICAL CENTER,48.1788112,-110.108562152745
PHILLIPS COUNTY MEDICAL CENTER,34.510229,-90.6271097718704
PIONEER MEDICAL CENTER,45.82807705,-109.951940452939
DEER LODGE MEDICAL CENTER,46.4135829,-112.726837083995
P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH,,
FRANCES MAHON DEACONESS HOSPITAL,48.18953695,-106.634919246293
LIVINGSTON HEALTHCARE,45.67531335,-110.526271377146
BARRETT HOSPITAL & HEALTHCARE,45.201117,-112.64757732024
RUBY VALLEY HOSPITAL,45.45283165,-112.192129225808
CABINET PEAKS MEDICAL CENTER,48.3915398,-115.548005710636
WHEATLAND MEMORIAL HOSPITAL,46.43729675,-109.84077556421
SHERIDAN MEMORIAL HOSPTIAL,,
CLARK FORK VALLEY HOSPITAL,47.46836405,-114.888259885766
PONDERA MEDICAL CENTER,48.17440195,-111.958380123469
ST LUKE COMMUNITY HOSPITAL,47.52844685,-114.106607270981
BEARTOOTH BILLINGS CLINIC,45.2124309,-109.243769448799
ROSEBUD HEALTH CARE CENTER,46.27165265,-106.670147393946
MARIAS MEDICAL CENTER,48.5096551,-111.849596638099
MADISON VALLEY MEDICAL CENTER,45.3516095,-111.732002620792
STILLWATER BILLINGS CLINIC,45.6429135,-109.241935216854
MINERAL COMMUNITY HOSPITAL,47.18522635,-114.876212989515
GLENDIVE MEDICAL CENTER,47.1177807,-104.704123665768
BROADWATER HEALTH CENTER,46.3218215,-111.51630795
LIBERTY MEDICAL CENTER,48.50979975,-110.971805620826
COMMUNITY HOSPITAL OF ANACONDA,46.1323266,-112.956517758947
NORTH VALLEY HOSPITAL,48.7069528,-119.438589772301
NORTHERN ROCKIES MEDICAL CENTER,48.62811905,-112.326456307809
BIG HORN CO MEMORIAL HOSPITAL,45.7285897,-107.616412078508
P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE,,
MARCUS DALY MEMORIAL HOSPITAL - CAH,,
TRINITY HOSPITAL,33.4663468,-82.0176113789528
DANIELS MEMORIAL HOSPITAL,48.7876906,-105.41840816045
PROVIDENCE ST JOSEPH MEDICAL CENTER,34.1562348,-118.328523556809
SIDNEY HEALTH CENTER,47.71614835,-104.173036033144
CENTRAL MONTANA MEDICAL CENTER,47.0585229,-109.444201455082
ROUNDUP MEMORIAL HEALTHCARE,46.45382705,-108.545650385765
HOLY ROSARY HEALTHCARE,,
BRYAN MEDICAL CENTER,33.9748962,-80.9598468708846
CHI HEALTH GOOD SAMARITAN,40.7082656,-99.0813950865736
THE NEBRASKA MEDICAL CENTER DBA NEBRASKA MEDICINE,,
CHI HEALTH ST ELIZABETH,40.8082764,-96.6268280782942
CHI HEALTH ST FRANCIS,40.9254888,-98.37152655
MARY LANNING HEALTHCARE,40.5915273,-98.3873596790537
METHODIST HOSPITAL,39.92114,-75.1692702071099
CHI HEALTH BERGAN MERCY,41.2391169,-96.0312877
REGIONAL WEST MEDICAL CENTER,41.88666425,-103.663424552657
GREAT PLAINS HEALTH,41.12165595,-100.770169
FREMONT HEALTH MEDICAL CENTER,,
CHI HEALTH IMMANUEL,41.32221005,-96.0199099786092
CHI HEALTH MIDLANDS,41.1359335,-96.0401953408132
COLUMBUS COMMUNITY HOSPITAL,43.321845,-89.0351440006601
FAITH REGIONAL HEALTH SERVICES,42.03521755,-97.4528802486791
LINCOLN SURGICAL HOSPITAL,40.7947309,-96.6235652829737
CHI HEALTH NEBRASKA HEART,,
NEBRASKA ORTHOPAEDIC HOSPITAL,41.2328724,-96.1356669420455
CHI HEALTH LAKESIDE,41.2374612,-96.1804673352768
MIDWEST SURGICAL HOSPITAL LLC,,
BELLEVUE MEDICAL CENTER,41.13656665,-95.9481937298389
"NEBRASKA SPINE HOSPITAL, LLC",,
KEARNEY REGIONAL MEDICAL CENTER,40.68227335,-99.1124984653872
HARLAN COUNTY HEALTH SYSTEM,40.1049171,-99.3651772
FILLMORE COUNTY HOSPITAL,40.52538105,-97.5860800139997
PAWNEE COUNTY MEMORIAL HOSPITAL,40.10832745,-96.149904090132
NIOBRARA VALLEY HOSPITAL,42.82496425,-98.4687070710819
THAYER COUNTY HEALTH SERVICES,40.1609252,-97.5939348760814
KIMBALL HEALTH SERVICES,41.232667,-103.666824298933
KEARNEY COUNTY HEALTH SERVICES HOSPITAL,,
SAUNDERS MEDICAL CENTER,41.19503415,-96.6355362950106
HENDERSON HEALTH CARE SERVICES,,
COMMUNITY MEMORIAL HOSPITAL,34.27396,-119.258205958436
REGIONAL WEST GARDEN COUNTY HOSPITAL,41.41254715,-102.348558809779
FRANKLIN COUNTY MEMORIAL HOSPITAL,40.10217395,-98.9542417
GENOA COMMUNITY HOSPITAL,41.44438515,-97.7326656579906
GOTHENBURG MEMORIAL HOSPITAL,40.9390836,-100.153319789623
ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,41.1696585,-97.5495055560782
BRODSTONE MEMORIAL HOSP,40.0267507,-98.0657711777219
WEBSTER COUNTY COMMUNITY HOSPITAL,40.09142075,-98.52815175
MORRILL COUNTY COMMUNITY HOSPITAL,41.6619275,-103.092434544529
JEFFERSON COMMUNITY HEALTH CENTER,,
MEMORIAL HOSPITAL,43.0444216,-91.1374010057121
OAKLAND MERCY HOSPITAL,42.614565,-83.2765796197755
ST FRANCIS MEMORIAL HOSPITAL,37.78964365,-122.416541387638
CHI HEALTH SCHUYLER,41.4555843,-97.0605967622177
NEMAHA COUNTY HOSPITAL,40.39199115,-95.8535535347271
BROWN COUNTY HOSPITAL,38.8588048,-83.8968070916155
ANTELOPE MEMORIAL HOSPITAL,42.13448155,-98.0306324235537
COZAD COMMUNITY HOSPITAL,40.86362885,-99.9824623421282
LITZENBERG MEMORIAL COUNTY HOSPITAL,41.1070724,-98.00290685
AVERA ST ANTHONY'S HOSPITAL,42.46087255,-98.65044451666
WARREN MEMORIAL HOSPITAL,38.92011685,-78.1529258819824
AVERA CREIGHTON HOSPITAL,42.46599125,-97.9177819019124
BUTLER COUNTY HEALTH CARE CENTER,41.2469981,-97.122416544564
ROCK COUNTY HOSPITAL,42.5752413,-99.5374904251917
BOONE COUNTY HEALTH CENTER,41.68302625,-98.0055374400079
CALLAWAY DISTRICT HOSPITAL,41.2913448,-99.9232840497972
YORK GENERAL HOSPITAL,40.88234975,-97.5922316324541
HOWARD COUNTY MEDICAL CENTER,39.2749141,-76.8250426656967
MEMORIAL HEALTH CARE SYSTEMS,40.90990165,-97.0910169174511
DUNDY COUNTY HOSPITAL,40.05590095,-101.537732821588
CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,,
CHI HEALTH ST MARY'S,40.6564172,-95.8625050114348
WEST HOLT MEMORIAL HOSPITAL,42.5285696,-98.9825682366196
CHERRY COUNTY HOSPITAL,42.8791052,-100.537925975931
PROVIDENCE MEDICAL CENTER,42.2420974,-97.0090315680802
CHI HEALTH PLAINVIEW,42.3586393,-97.7858039251015
OSMOND GENERAL HOSPITAL,42.36074245,-97.5958014999016
TRI VALLEY HEALTH SYSTEM,,
PENDER COMMUNITY HOSPITAL,42.1054417,-96.7107386573629
JOHNSON COUNTY HOSPITAL,40.3797467,-96.1970365503323
CHASE COUNTY COMMUNITY HOSPITAL,40.52402315,-101.650467551461
"COMMUNITY MEDICAL CENTER, INC",,
VALLEY COUNTY HEALTH SYSTEM,41.60153515,-98.9429161990552
CRETE AREA MEDICAL CENTER,40.64067805,-96.9356215896258
OGALLALA COMMUNITY HOSPITAL,41.1505121,-101.718615879886
PERKINS COUNTY HEALTH SERVICES,40.8489752,-101.726869510399
SIDNEY REGIONAL MEDICAL CENTER,41.13622795,-102.952385859453
GORDON MEMORIAL HOSPITAL DISTRICT,,
MEMORIAL COMMUNITY HOSPITAL MCH & HEALTH SYSTEM,,
BOX BUTTE GENERAL HOSPITAL,42.11670125,-102.869905242471
LEXINGTON REGIONAL HEALTH CENTER,40.78532165,-99.7595347625994
PHELPS MEMORIAL HEALTH CENTER,40.44785135,-99.3831455662918
COMMUNITY HOSPITAL,35.37542055,-97.5704751265823
"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",,
JENNIE M MELHAM MEMORIAL MEDICAL CENTER,41.4104379,-99.6321026305545
BOYS TOWN NATIONAL RESEARCH HOSPITAL,41.2642954,-95.9556871558379
CHILDREN'S HOSPITAL & MEDICAL CENTER,41.26082775,-96.0418497041831
RENOWN REGIONAL MEDICAL CENTER,39.52549275,-119.795960024879
SUNRISE HOSPITAL AND MEDICAL CENTER,,
NORTH VISTA HOSPITAL,36.1950807,-115.122144461555
UNIVERSITY MEDICAL CENTER,31.7720199,-106.434898003329
NORTHEASTERN NEVADA REGIONAL HOSPITAL,40.8228313,-115.730623353869
SAINT MARY'S REGIONAL MEDICAL CENTER,39.5324743,-119.819813119518
ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,36.03898685,-114.984327721231
CARSON TAHOE REGIONAL MEDICAL CENTER,39.20113405,-119.784134725779
VALLEY HOSPITAL MEDICAL CENTER,36.1634475,-115.166614133789
DESERT SPRINGS HOSPITAL,36.1132888,-115.125003225975
NORTHERN NEVADA MEDICAL CENTER,39.5407921,-119.697797057267
MOUNTAINVIEW HOSPITAL,36.21563985,-115.249135590019
SUMMERLIN HOSPITAL MEDICAL CENTER,,
HARMON HOSPITAL,36.1079348,-115.122541818367
ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,,
SPRING VALLEY HOSPITAL MEDICAL CENTER,,
SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,,
RENOWN SOUTH MEADOWS MEDICAL CENTER,39.43624615,-119.759947362211
ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,,
CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,,
MOUNTAIN'S EDGE HOSPITAL,36.07886635,-115.28105727167
HENDERSON HOSPITAL,36.0727561,-115.030000947202
MOUNT GRANT GENERAL HOSPITAL,38.5170273,-118.627404270341
INCLINE VILLAGE HEALTH CENTER,,
WILLIAM BEE RIRIE HOSPITAL,39.2556238,-114.859644471589
BATTLE MOUNTAIN GENERAL HOSPITAL,40.6398955,-116.940725298957
PERSHING GENERAL HOSPITAL,40.1761966,-118.481848266824
CARSON VALLEY MEDICAL CENTER,38.9193663,-119.718686826149
MESA VIEW REGIONAL HOSPITAL,36.8097699,-114.116070438499
HUMBOLDT GENERAL HOSPITAL,40.97109675,-117.726496842981
BOULDER CITY HOSPITAL,35.9674334,-114.842703930269
DESERT VIEW REGIONAL MEDICAL CENTER,,
GROVER C DILS MEDICAL CENTER,37.6226482,-114.51358228055
BANNER CHURCHILL COMMUNITY HOSPITAL,39.4762073,-118.766160000843
SOUTH LYON MEDICAL CENTER,38.98407755,-119.167375685674
CONCORD HOSPITAL,-33.8379419,151.093219622844
MARY HITCHCOCK MEMORIAL HOSPITAL,,
LAKES REGION GENERAL HOSPITAL,43.52839765,-71.4627812070395
ST JOSEPH HOSPITAL,52.47814205,13.3729493162937
ELLIOT HOSPITAL,42.9835476,-71.4380586119483
FRISBIE MEMORIAL HOSPITAL,43.29683245,-70.9599127982308
PARKLAND MEDICAL CENTER,42.8773437,-71.3165379833985
WENTWORTH-DOUGLASS HOSPITAL,43.2129963,-70.8740369660696
CHESHIRE MEDICAL CENTER,42.9490219,-72.2920857432363
SOUTHERN NH MEDICAL CENTER,,
EXETER HOSPITAL INC,,
PORTSMOUTH REGIONAL HOSPITAL,43.0646234,-70.7894029317462
CATHOLIC MEDICAL CENTER,42.9909336,-71.4738778964059
ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,,
GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,,
MCLAREN OAKLAND,42.6384742,-83.2914720031251
SPARROW CARSON HOSPITAL,43.1757877,-84.841895471357
MCLAREN PORT HURON,42.9878542,-82.4297825379433
OAKLAWN HOSPITAL,42.2736727,-84.9569668784081
MIDMICHIGAN MEDICAL CENTER-MIDLAND,,
MCLAREN MACOMB,42.58781235,-82.8980079720893
EDWARD W SPARROW HOSPITAL,42.734483,-84.5360492
METRO HEALTH HOSPITAL,6.7088582,-1.637644
CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,46.49730225,-84.3505840594256
ST JOHN RIVER DISTRICT HOSPITAL,42.78539075,-82.4810795814041
GARDEN CITY HOSPITAL,6.7114892,-1.56793362491023
CRITTENTON HOSPITAL MEDICAL CENTER,,
ST JOSEPH MERCY CHELSEA,,
SOUTHEAST MICHIGAN SURGICAL HOSPITAL,,
"BEAUMONT HOSPITAL, TROY",42.6188429,-83.0932569864987
BEAUMONT HOSPITAL - TAYLOR,42.23473995,-83.2765056050693
DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,42.35341375,-83.0547198889439
HEALTHSOURCE SAGINAW,43.4548124,-84.0501374
HURON VALLEY-SINAI HOSPITAL,42.59253275,-83.4982805843351
BRIGHTON HOSPITAL,42.5189711,-83.6954343
KARMANOS CANCER CENTER,42.3570277,-83.0620897413493
OAKLAND REGIONAL HOSPITAL,42.45761425,-83.2033743275722
HENRY FORD WEST BLOOMFIELD HOSPITAL,42.53736925,-83.4071301482736
WEST SHORE MEDICAL CENTER,44.2713615,-86.2748383686184
PAUL OLIVER MEMORIAL HOSPITAL,44.636832,-86.2423881419622
KALKASKA MEMORIAL HEALTH CENTER,44.73126365,-85.184154632211
SCHOOLCRAFT MEMORIAL HOSPITAL,45.94645715,-86.2763019937752
HELEN NEWBERRY JOY HOSPITAL,46.3534962,-85.5154704670051
SAINT MARY'S STANDISH COMMUNITY HOSPITAL,,
MACKINAC STRAITS HOSPITAL AND HEALTH CENTER,,
BARAGA COUNTY MEMORIAL HOSPITAL,46.73177935,-88.4249645227542
MUNISING MEMORIAL HOSPITAL,46.4252566,-86.6251361542889
"ASPIRUS ONTONAGON HOSPITAL, INC",,
SCHEURER HOSPITAL,43.8344957,-83.2781146553489
DECKERVILLE COMMUNITY HOSPITAL,43.5284424,-82.7341378383441
SHERIDAN COMMUNITY HOSPITAL,43.2162044,-85.074178122363
HARBOR BEACH COMMUNITY HOSPITAL,43.84251595,-82.6518999237749
MCKENZIE HEALTH SYSTEM,43.42308745,-82.8316547262707
BORGESS-LEE MEMORIAL HOSPITAL,41.9834175,-86.1155379942953
HILLS & DALES GENERAL HOSPITAL,,
SPECTRUM HEALTH KELSEY HOSPITAL,43.44151425,-85.2778938912962
"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",,
ASPIRUS KEWEENAW HOSPITAL,47.23895805,-88.4433639079216
MERCY HEALTH LAKESHORE CAMPUS,43.6070496,-86.3645143931212
BELL HOSPITAL,46.50519705,-87.6843305182293
MUNSON HEALTHCARE CHARLEVOIX HOSPITAL,,
SPECTRUM HEALTH REED CITY HOSPITAL,43.87843765,-85.5208195088103
EATON RAPIDS MEDICAL CENTER,42.4951639,-84.6593434258035
MIDMICHIGAN MEDICAL CENTER-GLADWIN,,
SPARROW CLINTON HOSPITAL,42.9931206,-84.5551221
HAYES GREEN BEACH MEMORIAL HOSPITAL,,
ALLEGAN GENERAL HOSPITAL,42.52014995,-85.8562009402024
CARO COMMUNITY HOSPITAL,,
MARLETTE REGIONAL HOSPITAL,43.332668,-83.0815921159506
SPARROW IONIA HOSPITAL,42.9358229,-85.0680128954401
BRONSON LAKEVIEW HOSPITAL,42.22116425,-85.8970171891506
ASPIRUS IRONWOOD HOSPITAL,46.4810702,-90.106511553353
PROMEDICA HERRICK HOSPITAL,42.0025911,-83.9378224
ST FRANCIS HOSPITAL,32.50537845,-84.9597281860249
SPECTRUM HEALTH GERBER MEMORIAL,43.46486135,-85.95080483033
CHILDREN'S HOSPITAL OF MICHIGAN,42.351889,-83.0547880204802
NORTH MEMORIAL MEDICAL CENTER,45.0144896,-93.3219111719781
ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,46.79254985,-92.0939068635821
HENNEPIN COUNTY MEDICAL CENTER 1,,
OLMSTED MEDICAL CENTER,44.21025575,-92.6481723637619
MAYO CLINIC HOSPITAL ROCHESTER,44.02403985,-92.4659662016068
NORTHFIELD HOSPITAL,44.47302945,-93.1916670254018
MAYO CLINIC HEALTH SYSTEM IN RED WING,,
ESSENTIA HEALTH DULUTH,46.79254985,-92.0939068635821
CAMBRIDGE MEDICAL CENTER,45.56631735,-93.2310413066682
SANFORD WORTHINGTON MEDICAL CENTER,43.62233755,-95.5983982607679
DOUGLAS COUNTY HOSPITAL,41.246433,-95.9743998
ST CLOUD HOSPITAL,45.57533585,-94.1691401199299
UNITED HOSPITAL,44.94335435,-93.1069371529159
UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,,
MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,43.65272215,-93.371576949708
WINONA HEALTH SERVICES,44.0468888,-91.6419685
ST LUKES HOSPITAL,28.9819787,77.7260157
FAIRVIEW LAKES MEDICAL CENTER,45.3215822,-93.0003114225492
LAKE REGION HEALTHCARE CORPORATION,,
PARK NICOLLET METHODIST HOSPITAL,,
RIDGEVIEW MEDICAL CENTER,35.1968258,-101.923004410953
ABBOTT NORTHWESTERN HOSPITAL,44.9540508,-93.2613374733293
REGINA HOSPITAL,44.74791995,-92.8752428301677
ST JOSEPH'S HOSPITAL,44.94862355,-93.1004583625699
GRAND ITASCA CLINIC AND HOSPITAL,47.22288585,-93.5549542431823
LAKEVIEW MEMORIAL HOSPITAL,,
OWATONNA HOSPITAL,44.11217285,-93.2504099891774
DISTRICT ONE HOSPITAL,44.2889049,-93.2571216104913
ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,46.36222915,-94.2059886648269
BUFFALO HOSPITAL,45.1950603,-93.871003914428
FAIRVIEW SOUTHDALE HOSPITAL,44.88675975,-93.3264502955739
"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",,
ESSENTIA HEALTH VIRGINIA,47.5314433,-92.5488126811557
RICE MEMORIAL HOSPITAL,45.12009545,-95.0452511544036
MAYO CLINIC HEALTH SYSTEM - MANKATO,44.16363715,-93.9843761692301
SANFORD BEMIDJI MEDICAL CENTER,47.5032295,-94.8997073928516
ESSENTIA HEALTH ST MARYS - DETROIT LAKES,,
ST FRANCIS REGIONAL MEDICAL CENTER,44.77186145,-93.5026981022641
REGIONS HOSPITAL,44.95561265,-93.0946632397233
MERCY HOSPITAL,25.7411276,-80.2142781767664
UNITY HOSPITAL,43.19153655,-77.705340741421
FAIRVIEW NORTHLAND REGIONAL HOSPITAL,45.55799815,-93.5899919451265
MAYO CLINIC HEALTH SYSTEM - FAIRMONT,43.63959255,-94.4500908430077
HUTCHINSON HEALTH,44.8756474,-94.3731578997524
PHILLIPS EYE INSTITUTE,44.9604269,-93.2642487
RED LAKE HOSPITAL A,,
FAIRVIEW RIDGES HOSPITAL,44.74831435,-93.2727431761529
HEALTHEAST ST JOHN'S HOSPITAL,,
HEALTHEAST WOODWINDS HOSPITAL,,
MAPLE GROVE HOSPITAL,45.132944,-93.4808576779997
MAHNOMEN HEALTH CENTER,47.3114859,-95.9729817123209
LAKEWOOD HEALTH CENTER,48.70659395,-94.6004658049493
SANFORD WESTBROOK MEDICAL CENTER,44.0454763,-95.4396202124301
SANFORD TRACY MEDICAL CENTER,44.2321886,-95.607755286964
SANFORD MEDICAL CENTER WHEATON,45.80901715,-96.5012278983444
RIVERWOOD HEALTHCARE CENTER,46.52977085,-93.6987027328842
RENVILLE COUNTY HOSPITAL AND CLINICS,,
LAKE VIEW MEMORIAL HOSPITAL,47.0300993,-91.6663872728542
ESSENTIA HEALTH SANDSTONE,46.1188764,-92.8850927917662
RIDGEVIEW SIBLEY MEDICAL CENTER,44.6106643,-94.0850723431298
COOK HOSPITAL,47.85293865,-92.679131759878
ESSENTIA HEALTH ADA,47.29755835,-96.5313448904685
JOHNSON MEMORIAL HOSPITAL,39.4795986,-86.0771123575936
SANFORD JACKSON MEDICAL CENTER,43.62469415,-95.0043577713681
BIGFORK VALLEY HOSPITAL,47.7470271,-93.6449930058639
NORTH SHORE HEALTH,40.4223612,-105.0959652
ELY BLOOMENSON COMMUNITY HOSPITAL,47.9003611,-91.8720609492964
MURRAY COUNTY MEMORIAL HOSPITAL,34.7801792,-84.7828514285847
RIVERVIEW HOSPITAL,40.04551405,-86.0230469265588
ESSENTIA HEALTH HOLY TRINITY HOSPITAL,45.5628111,-96.4340502371164
RAINY LAKE MEDICAL CENTER,48.5946498,-93.431769984668
MADELIA COMMUNITY HOSPITAL,44.0487249,-94.409905567569
CHIPPEWA COUNTY HOSPITAL,44.95413525,-95.7119961553506
CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,,
SLEEPY EYE MUNICIPAL HOSPITAL,,
SANFORD BAGLEY MEDICAL CENTER,,
LAKEWOOD HEALTH SYSTEM,46.35148585,-94.7504822754543
CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,,
WINDOM AREA HOSPITAL,43.8790317,-95.113048386344
MAYO CLINIC HEALTH SYSTEM - ST JAMES,43.96986515,-94.6226997917547
RIVER'S EDGE HOSPITAL & CLINIC,44.34966635,-93.973067074302
ST ELIZABETH MEDICAL CENTER,43.04811655,-75.3911920623485
KITTSON MEMORIAL HOSPITAL,48.7671797,-96.9399852135624
NORTH VALLEY HEALTH CENTER,48.191757,-96.7728043108134
MAYO CLINIC HEALTH SYSTEM - LAKE CITY,44.45976385,-92.2875613228643
HENDRICKS COMMUNITY HOSPITAL,44.50528935,-96.4188222710572
ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,47.51800425,-92.2297341004037
APPLETON MUNICIPAL HOSPITAL,45.2002914,-96.00763525
ORTONVILLE AREA HEALTH SERVICES,45.31499695,-96.4464581551542
MUNICIPAL HOSPITAL AND GRANITE MANOR,,
LIFECARE MEDICAL CENTER,48.8386292,-95.7601624550847
MAYO CLINIC HEALTH SYSTEM - WASECA,44.0815189,-93.5080777527169
MAYO CLINIC HEALTH SYSTEM - CANNON FALLS,44.4862054,-92.9027624422815
SANFORD CANBY MEDICAL CENTER,44.7082673,-96.2787267527984
AVERA TYLER HOSPITAL,44.27184895,-96.1299302934441
CENTRA CARE HEALTH PAYNESVILLE,,
MERCY HOSPITAL,25.7411276,-80.2142781767664
REDWOOD AREA HOSPITAL,44.5367232,-95.1065965231929
MAYO CLINIC HEALTH SYSTEM - SPRINGFIELD,44.24675345,-94.9711441770335
CUYUNA REGIONAL MEDICAL CENTER,46.4816862,-93.9446381184284
TRI COUNTY HOSPITAL,40.78532165,-99.7595347625994
GLENCOE REGIONAL HEALTH SERVICES,44.7781557,-94.1535120065896
MILLE LACS HEALTH SYSTEM,46.07325285,-93.6612974434061
ESSENTIA HEALTH FOSSTON,47.5707986,-95.7392673107585
CASS LAKE INDIAN HEALTH SERVICES HOSPITAL,47.38450925,-94.6090391514606
AVERA MARSHALL REGIONAL MEDICAL CTR,44.4477637,-95.7773492508064
DEER RIVER HEALTHCARE CENTER,,
MAYO CLINIC HEALTH SYSTEM - NEW PRAGUE,44.5466365,-93.5746224596451
CENTRACARE HEALTH - MONTICELLO,45.30080795,-93.7785414030464
STEVENS COMMUNITY MEDICAL CENTER,45.58464505,-95.9046692485435
COMMUNITY MEMORIAL HOSPITAL,34.27396,-119.258205958436
SWIFT COUNTY BENSON HOSPITAL,45.3142371,-95.6089234097204
MEEKER MEMORIAL HOSPITAL,45.11951825,-94.5291926
FIRSTLIGHT HEALTH SYSTEM,45.87450815,-93.2911582276572
CENTRACARE HEALTH SYSTEM - SAUK CENTRE,,
UNITED HOSPITAL DISTRICT,43.6336368,-94.1001614423177
ST GABRIELS HOSPITAL,,
SANFORD LUVERNE MEDICAL CENTER,43.67184495,-96.2108785450491
MADISON HOSPITAL,34.74754895,-86.7646611490405
PERHAM HEALTH,46.59358445,-95.593436933358
PIPESTONE COUNTY  MEDICAL CENTER,43.9908626,-96.3228866300981
MINNESOTA VALLEY HEALTH CENTER  INC,,
GLACIAL RIDGE HOSPITAL,45.64639145,-95.3892044990049
ST FRANCIS MEDICAL CENTER,33.92988945,-118.203372155477
NEW ULM MEDICAL CENTER,44.3129371,-94.4762531694422
PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES,,
